row_id,canonical_tag,post_count,display_ja,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-036230,kagerou_project,5420,カゲプロ,FIX_BOTH,カゲロウプロジェクト,カゲプロ,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036232,pokemon_(classic_anime),5400,pokemon (classic anime),FIX_DISPLAY,ポケットモンスター（アニポケ第1シリーズ）,,COPYRIGHT_INSTALLMENT_DISAMBIGUATION,HIGH,existing_search_ja,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036234,cevio,5327,Cevio,FIX_DISPLAY,CeVIO,,BRAND_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036235,monster_girl_encyclopedia,5310,monster girl encyclopedia,FIX_DISPLAY,魔物娘図鑑,,COPYRIGHT_JA_TITLE,HIGH,existing_candidate_ja,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036237,touqi_guaitan,5287,头七,NEEDS_EXTERNAL_CHECK,,,JA_LOCALIZATION_UNVERIFIED,MEDIUM,Chinese/traditional candidates only,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036238,idolmaster_1,5258,アケマス,FIX_BOTH,アイドルマスター（初代）,アケマス,COPYRIGHT_INSTALLMENT_DISAMBIGUATION,MEDIUM,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036239,super_robot_wars,5214,スパロボ,FIX_BOTH,スーパーロボット大戦,スパロボ,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036241,kouyoku_senki_exs-tia,5191,光翼戦姫エクスティア,KEEP,,,CURRENT_DISPLAY_IS_CANONICAL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036242,hirogaru_sky!_precure,5186,ひろがるスカイ!プリキュア,FIX_BOTH,ひろがるスカイ！プリキュア,ひろプリ,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036243,kemono_friends_v_project,5164,けもV,FIX_BOTH,けものフレンズVぷろじぇくと,けもV,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036247,sen_no_kiseki_(series),5124,sen no kiseki (series),FIX_DISPLAY,閃の軌跡シリーズ,,COPYRIGHT_SERIES_NAME,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036248,gegege_no_kitarou,5107,ゲゲゲの鬼太郎,KEEP,,,CURRENT_DISPLAY_IS_CANONICAL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036249,fire_emblem:_mystery_of_the_emblem,5092,ファイアーエムブレム紋章の謎,FIX_DISPLAY,ファイアーエムブレム 紋章の謎,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036250,osomatsu-san,5089,おそ松さん,KEEP,,,CURRENT_DISPLAY_IS_CANONICAL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036252,minecraft,5076,マイクラ,FIX_BOTH,マインクラフト,マイクラ | Minecraft,COPYRIGHT_ESTABLISHED_JA_NAME,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036255,alice's_adventures_in_wonderland,5025,alice's adventures in wonderland,FIX_DISPLAY,不思議の国のアリス,,COPYRIGHT_JA_TITLE,HIGH,existing_candidate_ja,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036257,touhou_lostword,4999,東ロワ,FIX_BOTH,東方LostWord,東ロワ | 東方ロストワード,COPYRIGHT_FULL_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036259,taimanin_(series),4974,对魔忍,FIX_DISPLAY,対魔忍,,CURRENT_DISPLAY_IS_NON_JAPANESE_TRANSLATION,HIGH,existing_candidate_ja,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036260,cyberpunk:_edgerunners,4960,サイバーパンク:エッジランナーズ,FIX_DISPLAY,サイバーパンク：エッジランナーズ,,COPYRIGHT_OFFICIAL_ORTHOGRAPHY,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
I70-036262,dungeon_and_fighter,4948,アラド戦記,KEEP,,,CURRENT_DISPLAY_IS_ESTABLISHED_JA_TITLE,HIGH,internal source evidence,"Copyright semantic audit; prefer stable Japanese/official title over abbreviation, fan tag, derivative, or non-Japanese candidate",PROPOSED
